id_prod;nome_produto;id_conc;cidade_produto;cep_produto;endereco_produto;estado_produto;data_produto;tipo_oferta;grande_area;sub_area;pubico_alvo;faixa_peco;duração;maturidade;100% Online
1040;Persuasão em Vendas Físicas e Online;9;;;;;24/11/2021;1;2;2.4;2;120;3;2;Sim
1041;Desenvolvimento de Liderança;9;CDL de Florianópolis – Rua Felipe Schmidt, 679;;Florianópolis;SC;24/11/2021;2;3;3.4;2;291;6;2;Não Definido
1042;Vendas e Atendimento;9;CDL de Florianópolis – Rua Felipe Schmidt, 679;;Florianópolis;SC;24/11/2021;2;2;2.4;2;255;9;2;Não Definido
1043;Faça Anúncios como Especialista;9;;;;;24/11/2021;1;2;2.1;1;135;6;1;Sim
1044;LGPD: Redução de Riscos para Empresas;9;;;;;24/11/2021;1;6;6.1;2;Gratuito;1;2;Sim
1045;Retomada e Aceleração de Vendas - Natal 2020;9;;;;;24/11/2021;1;2;2.4;2;Gratuito;1;1;Sim
1046;Venda tudo no Natal - Processo Atualizado de Vendas;9;;;;;24/11/2021;1;2;2.4;2;120;3;1;Sim
1047;Visual Merchandising e produção de Imagens - Ideal para Lojas Físicas e Marketplace;9;;;;;24/11/2021;1;4;4.7;2;120;9;1;Sim
1048;Inteligência Emocinal e Gestão de Conflitos;9;CDL de Florianópolis – Rua Felipe Schmidt, 679;;Florianópolis;SC;24/11/2021;2;3;3.2;2;270;6;2;Não Definido
1049;Planejamento Financeiro Pessoal;32;;;;;24/11/2021;2;1;1.1;1;Gratuito;Não Definido;Não Definido;Não Definido
1050;Secretariado, Recepcionista, Recepcionista, Telefonista e Aux Adm;32;CDL Blumenau - Shopping H | R. Curt Hering, 154 - Centro - 4º andar;;Blumenau;SC;25/11/2021;2;3;3.2;3;298;9;1;Não Definido
1051;Comunicação de Alta Performance em Vendas;32;CDL Blumenau - Shopping H | R. Curt Hering, 154 - Centro - 4º andar;;Blumenau;SC;25/11/2021;2;2;2.4;2;389,9;12;2;Não Definido
1052;Administração de Contas a Pagar e a Receber;32;CDL Blumenau - Shopping H | R. Curt Hering, 154 - Centro - 4º andar;;Blumenau;SC;25/11/2021;2;1;1.1;2;389,9;12;2;Não Definido
1053;Líder de Alta Performance;32;CDL Blumenau - Shopping H | R. Curt Hering, 154 - Centro - 4º andar;;Blumenau;SC;25/11/2021;Não Definido;3;3.4;2;389,9;9;2;Não Definido
1054;Gestão Comercial;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.2;2;Gratuito;Não Definido;Não Definido;Não Definido
1055;Liderança com Comunicação Não Violenta;32;;;Blumenau;SC;25/11/2021;Não Definido;3;3.4;1;Não Definido;Não Definido;Não Definido;Não Definido
1056;Oratória com Foco em Mídias Digitais;32;;;Blumenau;SC;25/11/2021;Não Definido;5;5.4;1;Não Definido;Não Definido;Não Definido;Não Definido
1057;Devorador de Metas;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.3;1;Não Definido;Não Definido;Não Definido;Não Definido
1058;Estratégias de Marketing para seu Negócio;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.7;2;Não Definido;Não Definido;Não Definido;Não Definido
1059;Liderança e Motivação de Equipes;32;;;Blumenau;SC;25/11/2021;Não Definido;3;3.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1060;Nota Fiscal Eletrônica - In-Company;32;;;Blumenau;SC;25/11/2021;3;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1061;Instagram para Pequenos Negócios;32;;;Blumenau;SC;25/11/2021;Não Definido;3;3.5;1;Não Definido;Não Definido;Não Definido;Não Definido
1062;Técnicas e Práticas em Vendas - IN-COMPANY;32;;;Blumenau;SC;25/11/2021;3;2;2.4;1;Não Definido;Não Definido;Não Definido;Não Definido
1063;Técnicas e Práticas em Vendas;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.4;1;Não Definido;Não Definido;Não Definido;Não Definido
1064;Administração de Contas a Pagar / Receber;32;;;Blumenau;SC;25/11/2021;Não Definido;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1065;Faça Anúncios que Vendem;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.4;1;Não Definido;Não Definido;Não Definido;Não Definido
1066;Prospecção de Clientes;32;;;Blumenau;SC;25/11/2021;Não Definido;3;3.3;2;Não Definido;Não Definido;Não Definido;Não Definido
1067;Vitrinismo e Visual Merchandising;32;;;Blumenau;SC;25/11/2021;Não Definido;4;4.5;1;Não Definido;Não Definido;Não Definido;Não Definido
1068;Formação do Preço de Venda;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.5;2;Não Definido;Não Definido;Não Definido;Não Definido
1069;Análise de Crédito e Cobrança;32;;;Blumenau;SC;25/11/2021;Não Definido;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1070;Atendimento como Diferencial Competitivo em Vendas;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1071;Marketing e CRM;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.7;2;Não Definido;Não Definido;Não Definido;Não Definido
1072;Vendas Avançadas com PNL - In Company;32;;;Blumenau;SC;25/11/2021;3;2;2.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1073;Vendas Avançadas com PNL;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1074;Gestão do Tempo;32;;;Blumenau;SC;25/11/2021;Não Definido;4;4.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1075;Excelência no Atendimento;32;;;Blumenau;SC;25/11/2021;Não Definido;3;3.2;1;Não Definido;Não Definido;Não Definido;Não Definido
1076;Gestão de Pessoas e Coaching;32;;;Blumenau;SC;25/11/2021;Não Definido;3;3.2;1;Não Definido;Não Definido;Não Definido;Não Definido
1077;Líder de Alta Performance - In Company;32;;;Blumenau;SC;25/11/2021;3;3;3.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1078;Cobrando com Eficiência;32;;;Blumenau;SC;25/11/2021;Não Definido;1;1.1;1;Não Definido;Não Definido;Não Definido;Não Definido
1079;7 Passos de um Fluxo de Caixa;32;;;Blumenau;SC;25/11/2021;Não Definido;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1080;Nota Fiscal Eletrônica;32;;;Blumenau;SC;25/11/2021;Não Definido;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1081;Comunicação Eficaz - Oratória;32;;;Blumenau;SC;25/11/2021;Não Definido;3;3.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1082;PEC - Planejamento Estratégico Comercial;32;;;Blumenau;SC;25/11/2021;Não Definido;3;3.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1083;O Sucesso para Conquistar Clientes;32;;;Blumenau;SC;25/11/2021;Não Definido;3;3.3;1;Não Definido;Não Definido;Não Definido;Não Definido
1084;Contabilidade para Não Contadores;32;;;Blumenau;SC;25/11/2021;Não Definido;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1085;Coaching em Vendas;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1086;Atendimento de Alta Performance;32;;;Blumenau;SC;25/11/2021;Não Definido;4;4.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1087;Planejamento de Vendas;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1088;Neuroliderança com Coaching e PNL;32;;;Blumenau;SC;25/11/2021;Não Definido;3;3.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1089;Neurociência Aplicada à Carreira e Sucesso;32;;;Blumenau;SC;25/11/2021;Não Definido;3;3.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1090;Cobrança e Negociação com Clientes;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.4;1;Não Definido;Não Definido;Não Definido;Não Definido
1091;Gatilhos Mentais para Aumentar as Vendas;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1092;Líder de Alta Performance;32;;;Blumenau;SC;25/11/2021;Não Definido;3;3.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1093;Neurovendas;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1094;Secretariado, Recepcionista, Telefonista e Aux Administrativo;32;;;Blumenau;SC;25/11/2021;Não Definido;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1095;ICMS - ST;32;;;Blumenau;SC;25/11/2021;Não Definido;6;6.2;1;Não Definido;Não Definido;Não Definido;Não Definido
1096;Promoção de Vendas e Merchandising;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.4;1;Não Definido;Não Definido;Não Definido;Não Definido
1097;Gestão para Resultados;32;;;Blumenau;SC;25/11/2021;Não Definido;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1098;Negociação em Compras e Vendas;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1099;Gestão para Líderes - Coaching 4.0;32;;;Blumenau;SC;25/11/2021;Não Definido;3;3.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1100;Desenvolvimento Gerencial e Lideranças;32;;;Blumenau;SC;25/11/2021;Não Definido;3;3.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1101;Gestão de Vendas - Como Organizar a Área Comercial;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1102;Estratégias de Cobrança;32;;;Blumenau;SC;25/11/2021;Não Definido;1;1.1;1;Não Definido;Não Definido;Não Definido;Não Definido
1103;Objeções e Fechamento de Vendas;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1104;Gestão de Conflitos;32;;;Blumenau;SC;25/11/2021;Não Definido;3;3.1;1;Não Definido;Não Definido;Não Definido;Não Definido
1105;Vendas, Metas e Resultados;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.4;1;Não Definido;Não Definido;Não Definido;Não Definido
1106;A CHAVE do Atendimento Eficaz;32;;;Blumenau;SC;25/11/2021;Não Definido;3;3.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1107;Gestão de Pessoas com Coaching e PNL;32;;;Blumenau;SC;25/11/2021;Não Definido;3;3.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1108;Desenvolvimento e Motivação de Equipes;32;;;Blumenau;SC;25/11/2021;Não Definido;3;3.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1109;Empreendedorismo;32;;;Blumenau;SC;25/11/2021;Não Definido;1;1.1;1;Não Definido;Não Definido;Não Definido;Não Definido
1110;Análise de Crédito PF e PJ - Concessão com Qualidade;32;;;Blumenau;SC;25/11/2021;Não Definido;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1111;Planejamento Estratégico - Priorizando as Metas;32;;;Blumenau;SC;25/11/2021;Não Definido;3;3.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1112;Fluxo de Caixa Avançado;32;;;Blumenau;SC;25/11/2021;Não Definido;1;1.1;1;Não Definido;Não Definido;Não Definido;Não Definido
1113;Estratégias e Habilidades em Vendas;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1114;ICMS - Substituição Tributaria;32;;;Blumenau;SC;25/11/2021;Não Definido;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1115;Palestra Pitch de Vendas;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1116;Gerência e Liderança de Equipes Comerciais;32;;;Blumenau;SC;25/11/2021;Não Definido;3;3.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1117;Cobrança de Inadimplentes;32;;;Blumenau;SC;25/11/2021;Não Definido;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1118;Contratar e Formar Equipes de Sucesso;32;;;Blumenau;SC;25/11/2021;Não Definido;3;3.2;1;Não Definido;Não Definido;Não Definido;Não Definido
1119;Mudanças da Reforma Trabalhista;32;;;Blumenau;SC;25/11/2021;Não Definido;6;6.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1120;Vendas Contemporanêas;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.4;1;Não Definido;Não Definido;Não Definido;Não Definido
1121;Finanças e Contabilidade para Pequenas e Médias Empresas;32;;;Blumenau;SC;25/11/2021;Não Definido;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1122;Pesquisa de Mercado;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.2;1;Não Definido;Não Definido;Não Definido;Não Definido
1123;Gestão de Vendas com PNL;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1124;Fluxo de Caixa Descomplicado;32;;;Blumenau;SC;25/11/2021;Não Definido;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1125;Liderança Transformadora;32;;;Blumenau;SC;25/11/2021;Não Definido;3;3.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1126;Neuroliderança e Coaching - Modulo I;32;;;Blumenau;SC;25/11/2021;Não Definido;3;3.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1127;Plano de Negócios na Era Digital;32;;;Blumenau;SC;25/11/2021;Não Definido;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1128;Gestão Estratégica de Estoques;32;;;Blumenau;SC;25/11/2021;Não Definido;4;4.3;2;Não Definido;Não Definido;Não Definido;Não Definido
1129;Gestão Aplicada para Alcançar Resultados;32;;;Blumenau;SC;25/11/2021;Não Definido;4;4.1;1;Não Definido;Não Definido;Não Definido;Não Definido
1130;Marketing de Relacionamento;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.7;2;Não Definido;Não Definido;Não Definido;Não Definido
1131;Processos Financeiros e Contábeis nas Organizações;32;;;Blumenau;SC;25/11/2021;Não Definido;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1132;Atendimento como Diferencial Competitivo;32;;;Blumenau;SC;25/11/2021;Não Definido;4;4.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1133;Administração de contas a pagar e receber;32;;;Blumenau;SC;25/11/2021;Não Definido;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1134;Elaboração da folha de pagamento;32;;;Blumenau;SC;25/11/2021;Não Definido;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1135;Fechamento de Vendas - Como concluir as negociações;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1136;NF-e / Danfe;32;;;Blumenau;SC;25/11/2021;Não Definido;1;1.1;1;Não Definido;Não Definido;Não Definido;Não Definido
1137;E-Commerce da teoria a estruturação;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1138;Contratação e Formação de Equipes;32;;;Blumenau;SC;25/11/2021;Não Definido;3;3.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1139;Gestão Estratégica de Estoque;32;;;Blumenau;SC;25/11/2021;Não Definido;4;4.3;2;Não Definido;Não Definido;Não Definido;Não Definido
1140;Marketing e Relacionamento nas Mídias Sociais;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.7;2;Não Definido;Não Definido;Não Definido;Não Definido
1141;Rotinas de Admissão e Demissão de Colaboradores;32;;;Blumenau;SC;25/11/2021;Não Definido;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1142;Escrita Fiscal;32;;;Blumenau;SC;25/11/2021;Não Definido;6;6.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1143;Gestão Comercial: Superando a Crise;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.3;1;Não Definido;Não Definido;Não Definido;Não Definido
1144;Planejamento Financeiro e Orçamento Empresarial;32;;;Blumenau;SC;25/11/2021;Não Definido;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1145;Pratica de Vendas com PNL - Programação Neurolinguistica;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1146;Adm e Treinamento na Força de Vendas;32;;;Blumenau;SC;25/11/2021;Não Definido;2;2.4;2;Não Definido;Não Definido;Não Definido;Não Definido
1147;Como Melhorar a Gestão do seu Negócio;32;CDL Barra de São Francisco;;;ES;29/11/2021;1;1;1.1;2;Não Definido;Não Definido;Não Definido;Sim
1148;Consultoria Empresarial;32;CDL Barra de São Francisco;;;ES;29/11/2021;2;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1149;Treinmento como vender mais e sempre;32;CDL Barra de São Francisco;;;ES;29/11/2021;Não Definido;2;2.4;1;Não Definido;Não Definido;Não Definido;Não Definido
1150;Atendimento ao Cliente curso de formação continuada;32;CDL Barra de São Francisco;;;ES;29/11/2021;1;2;2.3;1;Gratuito;Não Definido;Não Definido;Sim
1151;Semana de Inovação Setorial;32;R. Cap. Deslandes, 47 - Centro;;Cachoeiro de Itapemirim;ES;29/11/2021;1;4;4.4;1;Não Definido;Não Definido;Não Definido;Sim
1152;Startup Summit + Case;32;R. Cap. Deslandes, 47 - Centro;;Cachoeiro de Itapemirim;ES;29/11/2021;1;1;1.1;1;Não Definido;Não Definido;Não Definido;Sim
1153;Conectando pequenos negócios (Facebook);32;R. Cap. Deslandes, 47 - Centro;;Cachoeiro de Itapemirim;ES;29/11/2021;1;5;5.4;1;Não Definido;Não Definido;Não Definido;Sim
1154;Atendimento que Encanta;32;Avenida Belo Horizonte, 1290;;Uberlandia;MG;29/11/2021;Não Definido;2;2.3;1;195;6;1;Não Definido
1155;comercial, administrativa, financeira, liderança e comportamental;32;Avenida Belo Horizonte, 1290;;Uberlandia;MG;29/11/2021;3;1;1.1;1;Não Definido;Não Definido;Não Definido;Não Definido
1156;7º Congresso Nordeste de Vendas e Marketing Digital;32;Rua Doutor Bezerra de Menezes, 40 - Atalaia;;Aracaju;SE;29/11/2021;2;2;2.4;2;599;Não Definido;2;Não Definido
1157;"Seminário ""Neuroconexão""";32;Av. Santos Dumot, 1500;;Aracaju;SE;29/11/2021;2;3;3.2;2;Não Definido;8;2;Não Definido
1158;Seminário: Os impactos do E-Social;32;;;Aracaju;SE;29/11/2021;Não Definido;6;6.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1159;Coaching Comercial;32;;;Aracaju;SE;29/11/2021;Não Definido;3;3.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1160;Curso de Gestão Eletrônica de Documentos;32;R. Santa Luzia, 571;;Aracaju;SE;29/11/2021;2;4;4.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1161;Seminário Empresarial: Construindo uma Empresa Lucrativa;32;;;Aracaju;SE;29/11/2021;2;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1162;Oficina Instagram Para Empreendedores;32;;;Aracaju;SE;29/11/2021;Não Definido;2;2.4;2;160;Não Definido;Não Definido;Não Definido
1163;Aumente suas Vendas com as Redes Sociais;32;Av. Leandro Maciel;;Ribeiropólis;SE;30/11/2021;2;2;2.4;2;30;4;1;Não
1164;Contabilidade para folha de pagamentos em SC;263;;;São Francisco do Sul;SC;13/12/2021;6;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1165;Implantação e revisão de e-social;263;;;São Francisco do Sul;SC;13/12/2021;6;6;6.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1166;Orientações às legislações trabalhistas;263;;;São Francisco do Sul;SC;13/12/2021;6;6;6.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1167;Serviços Outsourcing;263;;;São Francisco do Sul;SC;13/12/2021;6;2;2.2;1;Não Definido;Não Definido;Não Definido;Não Definido
1168;Planejamento e Revisão Tributária;263;;;São Francisco do Sul;SC;13/12/2021;6;6;6.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1169;Conteciosos Fiscais;263;;;São Francisco do Sul;SC;13/12/2021;6;6;6.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1170;ORIENTAÇÕES ÀS LEGISLAÇÕES FISCAIS;263;;;São Francisco do Sul;SC;13/12/2021;6;6;6.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1171;Escrituração contábil em SC;263;;;São Francisco do Sul;SC;13/12/2021;6;6;6.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1172;Contabilidade em SC para declaração imposto de renda pessoa jurídica;263;;;São Francisco do Sul;SC;13/12/2021;6;6;6.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1173;Revisão Tributária em SC;263;;;São Francisco do Sul;SC;13/12/2021;6;6;6.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1174;Planejamento tributário em SC;263;;;São Francisco do Sul;SC;13/12/2021;6;6;6.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1175;Apuração contábil em SC;263;;;São Francisco do Sul;SC;13/12/2021;6;6;6.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1176;Emissões de demonstrações contábeis em SC;263;;;São Francisco do Sul;SC;13/12/2021;6;6;6.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1177;Análises de demonstrações financeiras;263;;;São Francisco do Sul;SC;13/12/2021;6;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1178;Declaração de imposto de renda;263;;;São Francisco do Sul;SC;13/12/2021;6;6;6.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1179;Planejamentos societários empresariais em SC;263;;;São Francisco do Sul;SC;13/12/2021;6;6;6.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1180;Planejamentos sucessórios em Santa Catarina;263;;;São Francisco do Sul;SC;13/12/2021;6;6;6.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1181;Regularização de empresa nos Governos Federais, estaduais e municipais;263;;;São Francisco do Sul;SC;13/12/2021;6;6;6.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1182;Consultoria contábil;263;;;São Francisco do Sul;SC;13/12/2021;6;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1183;Consultoria financeira;263;;;São Francisco do Sul;SC;13/12/2021;6;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1184;Consultoria gerencial;263;;;São Francisco do Sul;SC;13/12/2021;6;1;1.1;2;Não Definido;Não Definido;Não Definido;Não Definido
1185;Tratamento tributário diferenciado em SC;263;;;São Francisco do Sul;SC;13/12/2021;6;6;6.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1186;Benefícios Fiscais em SC;263;;;São Francisco do Sul;SC;13/12/2021;6;6;6.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1187;Abertura de empresa fiscal em Santa Catarina;263;;;São Francisco do Sul;SC;13/12/2021;6;6;6.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1188;Contabilidade de importação e exportação em Santa Catarina;263;;;São Francisco do Sul;SC;13/12/2021;6;6;6.2;2;Não Definido;Não Definido;Não Definido;Não Definido
1189;Abertura de CNPJ para STARTUPS em SC;263;;;São Francisco do Sul;SC;13/12/2021;6;6;6.2;2;Não Definido;Não Definido;Não Definido;Não Definido
